milestone_year,scenario,timestep,solar,wind_offshore,wind_onshore,demand,hydro_inflow
2030,3,4990,0.0,0.473692890603175,0.10919153587525852,17508.1,255.0
2030,3,4991,0.0,0.42042772643871723,0.08987392626516488,19231.3,255.0
2030,3,4992,0.0,0.3894504409286674,0.08320042281984824,18043.2,255.0
2030,3,4993,0.0,0.3618728953348093,0.08494749712520912,17511.5,249.0
2030,3,4994,0.0,0.33300298759601504,0.08299275915431373,16949.4,249.0
2030,3,4995,0.0,0.3200645426130956,0.07479554410603804,16569.6,249.0
2030,3,4996,0.0,0.3144515843401681,0.06465922246004939,16458.3,249.0
2030,3,4997,0.0,0.30476297906909144,0.06574722526042683,16367.0,249.0
2030,3,4998,0.013505,0.3078874452548274,0.07119926538023101,15589.4,249.0
2030,3,4999,0.080795,0.31680829180204645,0.06306697288209444,16200.2,249.0
2030,3,5000,0.15840500000000002,0.316308346480362,0.05240107698827034,18244.5,249.0
2030,3,5001,0.2469325,0.3063455996349102,0.05059276329641534,19679.4,249.0
2030,3,5002,0.3309275,0.29804419726343795,0.052638674615443574,19995.1,249.0
2030,3,5003,0.39212749999999996,0.25762787201789533,0.05321231809485275,21172.0,249.0
2030,3,5004,0.4278575,0.22699756219610256,0.0542424841158937,21128.4,249.0
2030,3,5005,0.4489475,0.21376755565787542,0.06803931603671597,21405.5,249.0
2030,3,5006,0.4560025,0.2124178603525688,0.0857839647265276,21030.2,249.0
2030,3,5007,0.45697750000000004,0.2237360609369138,0.10877965824423731,21409.6,249.0
2030,3,5008,0.46560749999999995,0.23747279305568306,0.13069241934152614,21388.9,249.0
2030,3,5009,0.4680025,0.24063353532273202,0.1494295280779519,21230.6,249.0
2030,3,5010,0.455345,0.23010139868419738,0.15969851262485898,21079.2,249.0
2030,3,5011,0.2940525,0.21820654825136698,0.15932886664432003,20626.7,249.0
2030,3,5012,0.08745750000000001,0.210134923259137,0.14875200442261485,19927.3,249.0
2030,3,5013,0.0033025,0.20019677266882568,0.10914327691038876,19712.1,249.0
2030,3,5014,0.0,0.18448571057646507,0.06691877186071907,19510.6,249.0
2030,3,5015,0.0,0.1717141742466912,0.05198622894475102,19114.8,249.0
2030,3,5016,0.0,0.15486788557179162,0.060082317543836215,18236.4,249.0
2030,3,5017,0.0,0.13409544460046657,0.06902133545380579,17943.5,249.0
2030,3,5018,0.0,0.13311229666182478,0.06774942700419921,17400.0,249.0
2030,3,5019,0.0,0.14004547154006505,0.05920264839211388,17200.7,249.0
2030,3,5020,0.0,0.14557464518282925,0.048376556765227584,16865.4,249.0
2030,3,5021,0.0,0.15455705945744186,0.04313099988101321,16514.5,249.0
2030,3,5022,0.0159425,0.1635648238777879,0.049352456956304115,15384.0,249.0
2030,3,5023,0.10319,0.17658158262809656,0.042559581337585056,15921.9,249.0
2030,3,5024,0.206655,0.17402216134917084,0.03774943033306364,17061.0,249.0
2030,3,5025,0.3082375,0.1615149365323147,0.03943524612099627,18210.1,249.0
2030,3,5026,0.367675,0.14297164023740022,0.04356894173379174,18953.8,249.0
2030,3,5027,0.4013025,0.11549648087131939,0.04529201052948014,19483.9,249.0
2030,3,5028,0.41452500000000003,0.09016087480143481,0.0469199679257963,19762.3,249.0
2030,3,5029,0.406335,0.0772213410660858,0.06070146296342418,19608.2,249.0
2030,3,5030,0.38010750000000004,0.07503308033079073,0.07773182867124903,19395.0,249.0
2030,3,5031,0.33787999999999996,0.08322255832174728,0.09558281897452682,19495.3,249.0
2030,3,5032,0.3308025,0.09053750019967077,0.10445744652688287,19421.8,249.0
2030,3,5033,0.3178625,0.09843785499332906,0.10054724166880714,19840.7,249.0
2030,3,5034,0.3038225,0.10520757009013275,0.0897201309373668,19739.2,249.0
2030,3,5035,0.2131325,0.10836285172371542,0.08157105933268034,19627.0,249.0
2030,3,5036,0.0748425,0.10238547347191741,0.08189674626693064,19055.4,249.0
2030,3,5037,0.0032525,0.09438446619803523,0.09050114971863282,19077.8,249.0
2030,3,5038,0.0,0.086416569380453,0.09120493064736761,18595.3,249.0
2030,3,5039,0.0,0.07058771221385964,0.07052070961181467,18167.0,249.0
2030,3,5040,0.0,0.05822599728560807,0.05305175687881655,16778.5,249.0
2030,3,5041,0.0,0.05228722619103242,0.049031624484472985,16251.1,249.0
2030,3,5042,0.0,0.05488175831303786,0.05609509948917518,15758.4,249.0
2030,3,5043,0.0,0.05599139864424231,0.0618080119901761,15372.1,249.0
2030,3,5044,0.0,0.056488065226242994,0.056193514700404096,15396.2,249.0
2030,3,5045,0.0,0.05479105228641609,0.03705623873605834,15443.0,249.0
2030,3,5046,0.009452499999999999,0.049196146759578875,0.029728505121499396,16163.5,249.0
2030,3,5047,0.0583625,0.0479361207674609,0.02052646865535502,15873.9,249.0
2030,3,5048,0.11781249999999999,0.04760540305841486,0.018425844328434145,18654.3,249.0
2030,3,5049,0.19595500000000002,0.051863449098281805,0.023767731632498297,20329.3,249.0
2030,3,5050,0.2849025,0.052761621100695086,0.032017880188711864,20849.3,249.0
2030,3,5051,0.35851500000000003,0.05368455441428249,0.03532836002105388,20744.9,249.0
2030,3,5052,0.408495,0.04312381919714109,0.03182314640144242,20460.3,249.0
2030,3,5053,0.4224725,0.042507878688278655,0.03606893243892379,20475.9,249.0
2030,3,5054,0.4205,0.04092805085020276,0.03434248520453801,20350.7,249.0
2030,3,5055,0.41035499999999997,0.0381850963335531,0.030428803947214686,20202.0,249.0
2030,3,5056,0.3961425,0.03521685403841036,0.025389640734538657,19313.9,249.0
2030,3,5057,0.3670675,0.036209842548479435,0.022768619866016884,18407.0,249.0
2030,3,5058,0.321005,0.038995558018052386,0.019726517589172373,17875.1,249.0
2030,3,5059,0.20748250000000001,0.036974317296599425,0.015800821076469566,17679.4,249.0
2030,3,5060,0.0634575,0.03590616793556479,0.016665288721820333,17083.1,249.0
2030,3,5061,0.0023,0.029930523415040895,0.025912219052159756,16584.3,249.0
2030,3,5062,0.0,0.024627528145168852,0.04818817267951288,16064.7,249.0
2030,3,5063,0.0,0.020887132460376524,0.04583007012136017,17931.8,249.0
2030,3,5064,0.0,0.019187810272011687,0.03021600870021415,16453.9,249.0
2030,3,5065,0.0,0.01788662857127002,0.026849643915183682,15919.1,249.0
2030,3,5066,0.0,0.021849230490758292,0.030621061010305796,15473.2,249.0
2030,3,5067,0.0,0.02837583066006241,0.03490402898086567,15342.6,249.0
2030,3,5068,0.0,0.02858597104285125,0.028237082987482995,15351.9,249.0
2030,3,5069,0.0,0.023981327248005748,0.013457861464676455,15212.7,249.0
2030,3,5070,0.015515000000000001,0.021373576214482395,0.006633440197306663,15819.4,249.0
2030,3,5071,0.12690500000000002,0.01714531328189762,0.0023190150802149655,15725.0,249.0
2030,3,5072,0.28956499999999996,0.01726572493678649,0.0011450863439553772,18883.9,249.0
2030,3,5073,0.43467,0.018200419462817825,0.001162380920289899,20572.2,249.0
2030,3,5074,0.51838,0.0211115476789034,0.0017219735724258187,21098.6,249.0
2030,3,5075,0.55769,0.025690636514645742,0.0021359601193598524,20883.1,249.0
2030,3,5076,0.5689325,0.024894872875736343,0.002003571011398235,20372.1,249.0
2030,3,5077,0.54811,0.02926938129093457,0.002115966815259496,20456.5,249.0
2030,3,5078,0.5239825,0.031050737219968334,0.002400129508163157,20739.2,249.0
2030,3,5079,0.4901675,0.03019644545624805,0.003345682758949238,20993.5,249.0
2030,3,5080,0.491605,0.026765387024990626,0.004416676205989487,20461.4,249.0
2030,3,5081,0.48165749999999996,0.026724690795394863,0.005404499145332038,19685.2,249.0
2030,3,5082,0.45125750000000003,0.026987879413136094,0.006471301882641944,19920.2,249.0
2030,3,5083,0.2927325,0.02611758387574715,0.006018476213684428,19557.9,249.0
2030,3,5084,0.08552000000000001,0.0248380597506281,0.009269765408568588,18846.2,249.0
2030,3,5085,0.00238,0.024346809231194557,0.019715358055354723,18524.6,249.0
2030,3,5086,0.0,0.02159430252139871,0.051098972766524496,17598.0,249.0
2030,3,5087,0.0,0.024287740077538172,0.09410738138690666,19157.8,249.0
2030,3,5088,0.0,0.02622639926498942,0.1098576093840701,17980.4,249.0
2030,3,5089,0.0,0.0365611563169401,0.09404078513013665,17490.0,249.0
2030,3,5090,0.0,0.042406232136502534,0.09878722931680568,16937.8,249.0
2030,3,5091,0.0,0.04648011425207394,0.10111549603497763,16655.3,249.0
2030,3,5092,0.0,0.04599427171584637,0.09448649967125436,16609.1,249.0
2030,3,5093,0.0,0.044864552870543424,0.07027449908543262,16634.7,249.0
2030,3,5094,0.019657499999999998,0.04202662215639071,0.03731624075524797,16127.8,249.0
2030,3,5095,0.199345,0.03634752427829275,0.016660561683070663,15933.5,249.0
2030,3,5096,0.4014525,0.035504777021698165,0.002576544601655754,18737.6,249.0
2030,3,5097,0.5216449999999999,0.03154781224701029,0.0007710453779893525,20577.0,249.0
2030,3,5098,0.5902375,0.02959429794738564,0.0004578245323867178,21245.7,249.0
2030,3,5099,0.6032474999999999,0.024928965208959805,0.00031319173217966595,21246.3,249.0
2030,3,5100,0.5928075,0.019739404453050453,0.00011237409087174656,21731.4,249.0
2030,3,5101,0.6056725,0.018423341135037276,7.95405206620638e-5,21998.7,249.0
2030,3,5102,0.623375,0.014935049396882907,9.224024656430226e-5,22387.0,249.0
2030,3,5103,0.6518550000000001,0.013740733882183347,0.0002704030359459065,22365.6,249.0
2030,3,5104,0.67479,0.013304064887180165,0.0006898698351102778,21838.5,249.0
2030,3,5105,0.6810378830288746,0.01596775795598951,0.0017094090615796054,20944.9,249.0
2030,3,5106,0.64201,0.02145305911297922,0.003364350587866824,21190.3,249.0
2030,3,5107,0.391745,0.024869355580886602,0.006577500698348603,20656.5,249.0
2030,3,5108,0.0997075,0.030443636486470374,0.018997983745904397,19138.1,249.0
2030,3,5109,0.0,0.03356726132671827,0.05392791314039075,18580.6,249.0
2030,3,5110,0.0,0.036619836653712406,0.12042532211964938,17435.0,249.0
2030,3,5111,0.0,0.03958261940359504,0.18050591867185942,19266.1,249.0
2030,3,5112,0.0,0.04390501651807177,0.21270569456492253,18224.7,249.0
2030,3,5113,0.0,0.047028645131167376,0.21549216866425333,17883.2,249.0
2030,3,5114,0.0,0.04703297612369908,0.2031492683591677,17318.8,249.0
2030,3,5115,0.0,0.03853708826149872,0.18274515375697678,16975.3,249.0
2030,3,5116,0.0,0.02952215176977942,0.15787604997326427,16749.2,249.0
2030,3,5117,0.0,0.026157915999862103,0.12372980716477334,16654.6,249.0
2030,3,5118,0.0207825,0.02397060833136822,0.07828529622138396,16475.7,249.0
2030,3,5119,0.21739499999999998,0.02158494899320827,0.0452564265007306,16101.8,249.0
2030,3,5120,0.43612249999999997,0.023293469525999047,0.0149539507791244,19291.8,249.0
2030,3,5121,0.5531575,0.02097283490292265,0.004669728785605573,21265.7,249.0
2030,3,5122,0.61761,0.02010032522556639,0.0025952341707805087,22159.2,249.0
2030,3,5123,0.6251725,0.018169348732655424,0.0019127594976052669,22981.4,249.0
2030,3,5124,0.6104799999999999,0.013016362592086892,0.0011571149461677588,23269.9,249.0
2030,3,5125,0.618015,0.011042720626314896,0.0014830288378284485,24009.1,249.0
2030,3,5126,0.6341275,0.008331891228076621,0.0012382125846170506,24508.1,249.0
2030,3,5127,0.6628624999999999,0.006070949006244357,0.0009330547068033562,24272.0,249.0
2030,3,5128,0.6865275000000001,0.007160726876714631,0.00047888660582506344,24074.2,249.0
2030,3,5129,0.6930449999999999,0.009739069720028665,0.00030245730624798976,22860.7,249.0
2030,3,5130,0.64917,0.012703079314727183,0.0005115578302767825,22535.9,249.0
2030,3,5131,0.3867675,0.02021926363174701,0.0009144094280353672,21944.1,249.0
2030,3,5132,0.09439499999999999,0.03053049294757526,0.004864564591201335,20289.5,249.0
2030,3,5133,0.0,0.044550277487448664,0.019248270642541174,19608.7,249.0
2030,3,5134,0.0,0.053603415345059406,0.07432689532086079,18211.8,249.0
2030,3,5135,0.0,0.05863456788187309,0.15235358667885557,19415.4,249.0
2030,3,5136,0.0,0.0652158864517447,0.19846910808527596,17866.1,249.0
2030,3,5137,0.0,0.07590862907133468,0.2183684438740442,17344.5,249.0
2030,3,5138,0.0,0.07816863419196976,0.22311234631609936,16773.0,249.0
2030,3,5139,0.0,0.07375219358116458,0.2107010522448257,16581.6,249.0
2030,3,5140,0.0,0.06162727484969426,0.18028150680325664,16383.1,249.0
